taxa,min_abRel,mean_abRel,max_abRel,sd,var,prevalencia,perc_prev,Abundance_rank,prevalence_rank
Arcobacter_butzleri,0,2.741429765886288e-5,0.03683,9.959369318248196e-4,9.918759795331505e-7,8,0.167259042441982,675,619.5
Arcobacter_cryaerophilus,0,1.3791806020066889e-5,0.06598,0.0013486385268584263,1.8188104182247817e-6,1,0.02090738030524775,717,899.5
Campylobacter_coli,0,4.638377926421405e-6,0.02219,4.5356606412531804e-4,2.05720426127194e-7,1,0.02090738030524775,787,899.5
Campylobacter_concisus,0,1.7531069587115784e-4,0.48212,0.009942920285388488,9.886052881998215e-5,46,0.9617394940413967,541,427.5
Campylobacter_gracilis,0,3.324832775919732e-5,0.0701,0.001610770828529084,2.594550800147279e-6,6,0.12544428183148654,659,648.5
Campylobacter_hominis,0,6.820121386765408e-4,0.59153,0.014151623857609518,2.0026382226085348e-4,147,3.0733849048714195,433,301.5
Campylobacter_jejuni,0,9.561507107023412e-4,1.47886,0.034849767890053215,0.001214488185379439,15,0.3136107045787163,407,548.5
Campylobacter_showae,0,1.962792642140468e-6,0.0063,1.362865122886751e-4,1.8573828175487624e-8,2,0.0418147606104955,844,787
Campylobacter_upsaliensis,0,3.41571906354515e-4,0.83332,0.019158388764143088,3.6703977238370695e-4,3,0.06272214091574327,492,735.5
Campylobacter_ureolyticus,0,7.863070353559484e-5,0.23045,0.004763055966242786,2.2686452242083774e-5,22,0.4599623667154506,590,504
Helicobacter_bilis,0,1.7851170568561876e-6,0.00854,1.7455854833845047e-4,3.047042783266979e-8,1,0.02090738030524775,855,899.5
Helicobacter_canis,0,1.021948160535117e-5,0.04555,9.322837162810979e-4,8.69145284274843e-7,2,0.0418147606104955,739,787
Helicobacter_cinaedi,0,3.445882107023411e-4,1.45949,0.029898582682085104,8.939171826409029e-4,4,0.083629521220991,489,695.5
Helicobacter_pullorum,0,4.639572881828317e-4,0.63785,0.017664250538110254,3.120214010334232e-4,12,0.2508885636629731,469,576
Helicobacter_pylori,0,1.818561872909699e-7,8.7e-4,1.7782896610591558e-5,3.162287242642115e-10,1,0.02090738030524775,957,899.5
Helicobacter_winghamensis,0,7.19126254180602e-5,0.34403,0.007032011403381395,4.9448764116797984e-5,1,0.02090738030524775,601,899.5
Aeromonas_caviae,0,5.115405518394649e-4,2.35537,0.04814952080468961,0.0023183562742992323,10,0.20907380305247752,461,596.5
Aeromonas_dhakensis,0,8.152173913043479e-7,0.0039,7.971643308196216e-5,6.3546556956779705e-9,1,0.02090738030524775,898,899.5
Aeromonas_hydrophila,0,3.299122073578595e-5,0.11909,0.0024976318297096223,6.238104799120208e-6,2,0.0418147606104955,661,787
Aeromonas_media,0,4.2167015050167223e-4,1.99173,0.04071168745319355,0.0016574273202108233,4,0.083629521220991,476,695.5
Aeromonas_veronii,0,8.095735785953178e-5,0.36341,0.007431053723523702,5.522007513389695e-5,4,0.083629521220991,588,695.5
Anaerobiospirillum_thomasii,0,0.007710344899665552,7.15049,0.16970400879206538,0.028798814539390396,193,4.035124398912816,254,270
Succinatimonas_hippei,0,0.0021626661789297657,0.98896,0.03167413766762656,0.0010032207774864211,112,2.3416265941877485,339,325
Cardiobacterium_valvarum,0,1.379598662207358e-7,6.6e-4,1.3490473290793595e-5,1.8199132288213835e-10,1,0.02090738030524775,961,899.5
Alkalilimnicola_ehrlichii,0,3.4489966555183945e-7,0.00165,3.372618322698399e-5,1.1374457680133647e-9,1,0.02090738030524775,936,899.5
Plesiomonas_shigelloides,0,1.398348662207358e-4,0.31557,0.007040621440560987,4.9569751746885945e-5,8,0.167259042441982,560,619.5
Atlantibacter_hermannii,0,9.620605142140469e-4,4.55663,0.09313969843593303,0.008674929333246753,3,0.06272214091574327,404,735.5
Cedecea_neteri,0,4.765886287625418e-7,0.00228,4.660345318637787e-5,2.171863390428163e-9,1,0.02090738030524775,920.5,899.5
Citrobacter_amalonaticus,0,3.3240541387959864e-4,1.35232,0.027677541452060542,7.66039235979451e-4,13,0.2717959439682208,494,563
Citrobacter_braakii,0,6.22423704013378e-4,0.57669,0.014339630098201307,2.0562064753389573e-4,55,1.1499059167886265,443,401.5
Citrobacter_europaeus,0,1.5261078595317726e-4,0.39196,0.0083892792174769,7.037919235714518e-5,12,0.2508885636629731,551,576
Citrobacter_farmeri,0,1.9872491638795984e-5,0.0788,0.0016164115053110782,2.6127617793018835e-6,4,0.083629521220991,693,695.5
Citrobacter_freundii,0,0.003417055975274725,2.82809,0.06967769168780788,0.004854867205605169,151,3.1570144260924105,307,298
Citrobacter_koseri,0,0.001533440635451505,2.89022,0.06893296669994758,0.004751693098596908,29,0.6063140288521849,365,477.5
Citrobacter_pasteurii,0,5.256871864548495e-4,1.43229,0.029464726258450966,8.68160043635189e-4,39,0.8153878319046624,454,447
Citrobacter_portucalensis,0,0.0012213208960423635,2.05905,0.04706181993204021,0.002214782900043037,65,1.3589797198411038,384,386
Citrobacter_sp_50677481,0,3.3444816053511706e-7,0.0016,3.2704177674651146e-5,1.0695541473330446e-9,1,0.02090738030524775,937,899.5
Citrobacter_sp_MGH106,0,3.572324414715719e-6,0.00708,1.6595539847378814e-4,2.7540848201785806e-8,5,0.10453690152623876,805,667.5
Citrobacter_werkmanii,0,9.594481605351171e-4,1.78218,0.04356714416370039,0.0018980720996195572,26,0.5435918879364416,405,486
Citrobacter_youngae,0,0.0026647265189520624,1.96324,0.04918466745255022,0.0024190702051572607,152,3.1779218063976584,326,297
Cronobacter_malonaticus,0,1.974550585284281e-5,0.0923325,0.0018875285767570606,3.5627335087277197e-6,2,0.0418147606104955,694,787
Cronobacter_sakazakii,0,2.6431647157190637e-4,0.80854,0.016759524681638514,2.808786611888554e-4,15,0.3136107045787163,516,548.5
Cronobacter_turicensis,0,9.908026755852843e-7,0.00474,9.688612636115401e-5,9.386841703367154e-9,1,0.02090738030524775,887,899.5
Enterobacter_bugandensis,0,0.0011354792015050169,1.41101,0.03347170939383105,0.001120335709467481,47,0.9826468743466444,393,422
Enterobacter_cloacae_complex,0,0.01003124372909699,5.05839,0.15439385741786776,0.023836772730082514,274,5.728622203637884,246,243
Enterobacter_mori,0,0.0012160224224980706,1.11867,0.027376612392452024,7.494627329769995e-4,75,1.5680535228935815,385,370
Enterobacter_soli,0,2.5675167224080266e-5,0.12283,0.0025106588398608747,6.303354238544929e-6,1,0.02090738030524775,678,899.5
Enterobacter_sp_638,0,3.971571906354515e-8,1.9e-4,3.883621098864823e-6,1.5082384655751134e-11,1,0.02090738030524775,979,899.5
Enterobacter_sp_RIT_418,0,8.133361204013378e-6,0.03891,7.953247208254224e-4,6.325360356905766e-7,1,0.02090738030524775,747,899.5
Escherichia_albertii,0,3.9574205685618727e-4,1.14815,0.02412070901665106,5.81802257570334e-4,11,0.2299811833577253,480,588
Escherichia_coli,0,0.9046156906756844,85.35927,4.98526232643642,24.851096143218474,2937,61.40497595651265,26,58
Escherichia_fergusonii,0,6.229891304347826e-4,0.96139,0.023070689702240358,5.322489019634011e-4,18,0.3763328454944595,442,531.5
Escherichia_marmotae,0,0.0024056359740802676,5.203914999999999,0.10969246195251234,0.012032278175250037,45,0.940832113736149,335,431
Franconibacter_helveticus,0,1.1517558528428093e-6,0.00297,6.481768030296212e-5,4.201284163418552e-9,4,0.083629521220991,874,695.5
Klebsiella_aerogenes,0,0.0032401311663879597,4.12791,0.10934737142586279,0.01195666323260247,50,1.0453690152623878,311,415
Klebsiella_michiganensis,0,0.004930502909680898,14.5315,0.3001790998256824,0.09010650227873027,80,1.6725904244198202,283,362.5
Klebsiella_oxytoca,0,0.0012970321051231377,2.06969,0.04690099734130867,0.002199670196147756,68,1.421701860756847,378,380.5
Klebsiella_pneumoniae,0,0.13497831377454067,59.098,1.5942743534410786,2.5416170224115215,612,12.795316746811626,92,174
Klebsiella_quasipneumoniae,0,0.023368110755517476,10.56758,0.32728276624777086,0.10711064443914117,368,7.6939159523311735,189,220
Klebsiella_variicola,0,0.040023877461150194,15.92987,0.45931297597691717,0.21096047544161406,485,10.14007944804516,158,195.5
Klebsiella_variicola_CAG_634,0,4.854096989966555e-5,0.08726,0.0020696587645635638,4.283430415804032e-6,7,0.14635166213673428,629,633.5
Kluyvera_ascorbata,0,2.540238294314381e-4,0.40078,0.00892972100359502,7.973867760743028e-5,28,0.5854066485469371,521,480.5
Kluyvera_cryocrescens,0,4.071304646440516e-4,0.57897,0.014802705085540541,2.191168609827795e-4,31,0.6481287894626803,478,472.5
Kluyvera_georgiana,0,4.683528428093645e-5,0.18495,0.0037873743790237243,1.434407034350232e-5,12,0.2508885636629731,632,576
Kluyvera_intermedia,0,8.758361204013378e-7,0.00419,8.564406528549268e-5,7.334843580466274e-9,1,0.02090738030524775,895,899.5
Kosakonia_cowanii,0,7.226170568561873e-6,0.01426,3.313399565470026e-4,1.097847711660431e-7,7,0.14635166213673428,753,633.5
Kosakonia_sacchari,0,5.179765886287625e-6,0.02478,5.065059517361596e-4,2.5654609878250787e-7,1,0.02090738030524775,783,899.5
Leclercia_adecarboxylata,0,1.3821697324414714e-4,0.24289,0.005413732671549674,2.9308080267508655e-5,17,0.35542546518921175,561,538
Enterobacter_lignolyticus,0,1.99623745819398e-6,0.00955,1.9520306049557399e-4,3.810391098521171e-8,1,0.02090738030524775,843,899.5
Pluralibacter_gergoviae,0,3.4908026755852846e-7,0.00167,3.413498544791713e-5,1.1651873287098157e-9,1,0.02090738030524775,935,899.5
Pseudescherichia_vulneris,0,2.355769230769231e-6,0.00864,1.8063701246325204e-4,3.262941846811457e-8,2,0.0418147606104955,829,787
Pseudocitrobacter_faecalis,0,4.3754180602006686e-5,0.1769,0.0036406166678658145,1.3253967745675884e-5,4,0.083629521220991,639,695.5
Raoultella_ornithinolytica,0,6.193854515050167e-4,0.59044,0.015257235878646603,2.3277861788443857e-4,66,1.3798871001463515,445,384
Raoultella_planticola,0,1.2000679347826087e-4,0.11337,0.003434402461623875,1.179491791584216e-5,19,0.3972402257997073,568,525
Salmonella_enterica,0,4.744983277591973e-7,0.00227,4.63990520759113e-5,2.1528537366376735e-9,1,0.02090738030524775,922,899.5
Superficieibacter_electus,0,3.553511705685619e-8,1.7e-4,3.4748188779316837e-6,1.2074263616376949e-11,1,0.02090738030524775,980,899.5
Yokenella_regensburgei,0,6.678511705685618e-6,0.03195,6.530615479406899e-4,4.2648576073552347e-7,1,0.02090738030524775,758,899.5
Pantoea_agglomerans,0,2.2157190635451505e-7,0.00106,2.166651770945638e-5,4.69433999977894e-10,1,0.02090738030524775,954,899.5
Pantoea_dispersa,0,1.0524038461538461e-4,0.24775,0.006202533837960101,3.847102267052837e-5,3,0.06272214091574327,579,735.5
Hafnia_alvei,0,0.002048002837985593,1.83441,0.05058931315532272,0.0025592283492308237,52,1.0871837758728833,342,410.5
Hafnia_paralvei,0,0.0010970510033444815,1.48809,0.03391113368340879,0.0011499454065065186,47,0.9826468743466444,394,422
Morganella_morganii,0,1.4247439381270902e-4,0.41859,0.008675058186557604,7.5255809020437e-5,18,0.3763328454944595,557,531.5
Proteus_hauseri,0,4.151964882943144e-5,0.13805,0.0028518312841380113,8.132858524333655e-6,6,0.12544428183148654,643,648.5
Proteus_mirabilis,0,1.980790133779264e-4,0.45946,0.010290851513265484,1.0590037408866293e-4,12,0.2508885636629731,533,576
Proteus_penneri,0,1.6722408026755855e-6,0.00642,1.3319147044202004e-4,1.773980123920528e-8,2,0.0418147606104955,861,787
Proteus_vulgaris,0,8.12238712374582e-6,0.01903,4.2108142270893574e-4,1.77307459213589e-7,5,0.10453690152623876,748,667.5
Providencia_alcalifaciens,0,5.503135451505017e-5,0.14864,0.0033392523697439534,1.1150487360862053e-5,4,0.083629521220991,619,695.5
Providencia_rettgeri,0,1.7349498327759196e-7,8.3e-4,1.696529216872528e-5,2.8781869222567745e-10,1,0.02090738030524775,958,899.5
Rahnella_aquatilis,0,3.1563545150501675e-6,0.0151,3.0864567680452017e-4,9.52613441927373e-8,1,0.02090738030524775,812,899.5
Serratia_liquefaciens,0,5.571488294314381e-5,0.21541,0.0044643876491700435,1.9930570482354028e-5,2,0.0418147606104955,614,787
Serratia_marcescens,0,8.112458193979933e-6,0.01917,4.658649039972966e-4,2.1702777170406198e-7,4,0.083629521220991,749,695.5
Serratia_rubidaea,0,5.263377926421405e-6,0.0234,4.789825537952055e-4,2.2942226684801028e-7,2,0.0418147606104955,781,787
Serratia_ureilytica,0,2.6304347826086958e-5,0.12584,0.0025721835741113123,6.616072109541062e-6,1,0.02090738030524775,677,899.5
Yersinia_enterocolitica,0,4.107441471571906e-6,0.01758,3.6057194873640277e-4,1.3001096518677383e-7,2,0.0418147606104955,796,787
Thiohalorhabdus_denitrificans,0,2.362040133779264e-7,6e-4,1.340841873022346e-5,1.7978368705863246e-10,3,0.06272214091574327,951,735.5
Wohlfahrtiimonas_sp_G9077,0,6.082775919732441e-7,0.00291,5.948072314577176e-5,3.537926357433966e-9,1,0.02090738030524775,906,899.5
Aggregatibacter_aphrophilus,0,4.945445632266284e-5,0.05251,0.001394286486918373,1.944000291258505e-6,27,0.5644992682416894,627,482.5
Aggregatibacter_segnis,0,0.001563504912207358,4.8457,0.0997532934639272,0.009950613163604212,65,1.3589797198411038,362,386
Aggregatibacter_sp_oral_taxon_458,0,3.1626254180602004e-6,0.01175,2.4280940409935277e-4,5.8955840914078355e-8,4,0.083629521220991,811,695.5
Haemophilus_haemolyticus,0,3.492579431438127e-5,0.07105,0.00158204063725637,2.5028200933958608e-6,11,0.2299811833577253,654,588
Haemophilus_influenzae,0,1.949205685618729e-7,9.325e-4,1.9060403551007617e-5,3.632958959089334e-10,1,0.02090738030524775,955,899.5
Haemophilus_parahaemolyticus,0,1.5162729933110368e-4,0.45059,0.009347211094806374,8.736940436481207e-5,21,0.43905498641020285,552,510.5
Haemophilus_parainfluenzae,0,0.034245060356084135,11.23831,0.30930547654966783,0.09566542534987159,1733,36.23249006899435,166,92.5
Haemophilus_paraphrohaemolyticus,0,4.290358486622073e-4,1.26127,0.02640051996302228,6.969798859585119e-4,31,0.6481287894626803,473,472.5
Haemophilus_pittmaniae,0,0.0012819785793916228,0.74822,0.01909315895185551,3.6453766342963e-4,166,3.470625130671127,380,287
Haemophilus_quentini,0,2.375209030100334e-5,0.09792,0.0020142701183753003,4.057247138319969e-6,2,0.0418147606104955,683,787
Haemophilus_sp_HMSC71H05,0,0.007663923803099075,3.06027,0.08277732571643268,0.00685181264147731,909,19.004808697470207,255,140
Haemophilus_sputorum,0,7.856938057413601e-4,0.91687,0.02060331181418594,4.244882276979611e-4,107,2.2370896926615096,421,332
Pasteurella_bettyae,0,1.7642140468227423e-6,0.00844,1.7251453723378477e-4,2.9761012620884042e-8,1,0.02090738030524775,857,899.5
Rodentibacter_heylii,0,8.988294314381271e-7,0.0043,8.789247750062494e-5,7.725021946948434e-9,1,0.02090738030524775,894,899.5
Acinetobacter_johnsonii,0,6.174749163879599e-6,0.02426,4.994681240138844e-4,2.494660763891752e-7,3,0.06272214091574327,764,735.5
Acinetobacter_junii,0,6.640886287625418e-6,0.02783,5.716754017964733e-4,3.268098084923438e-7,2,0.0418147606104955,759,787
Acinetobacter_lwoffii,0,1.1006897993311037e-4,0.52657,0.010763149273838157,1.158443977400651e-4,1,0.02090738030524775,575,899.5
Acinetobacter_pittii,0,1.8415551839464884e-6,0.00881,1.8007737832104786e-4,3.242758658391262e-8,1,0.02090738030524775,853,899.5
Acinetobacter_ursingii,0,5.148829431438127e-5,0.24632,0.005034808153012543,2.5349077698166925e-5,1,0.02090738030524775,621,899.5
Moraxella_osloensis,0,5.288461538461538e-6,0.01658,3.615433836941487e-4,1.3071230663506452e-7,2,0.0418147606104955,780,787
Pseudomonas_aeruginosa_group,0,2.7709030100334448e-5,0.05247,0.0012441574673518285,1.5479079492370663e-6,10,0.20907380305247752,674,596.5
Pseudomonas_fluorescens_group,0,4.3478260869565214e-7,0.00208,4.251543097704648e-5,1.8075465089928447e-9,1,0.02090738030524775,927.5,899.5
Pseudomonas_fragi,0,7.576013795986622e-4,3.15245,0.06449990970044123,0.004160200427056024,22,0.4599623667154506,426,504
Pseudomonas_helleri,0,1.0660535117056857e-7,5.1e-4,1.0424456633795052e-5,1.0866837254739254e-10,1,0.02090738030524775,964.5,899.5
Pseudomonas_lundensis,0,0.011543189799331104,55.2108,1.1285148382024697,1.2735349152459925,4,0.083629521220991,236,695.5
Pseudomonas_panacis,0,3.7249163879598657e-6,0.01782,3.6424277885142706e-4,1.3267167438107885e-7,1,0.02090738030524775,801,899.5
Pseudomonas_putida_group,0,5.763377926421405e-5,0.26995,0.0055184136365959225,3.0452627555389523e-5,2,0.0418147606104955,610,787
Pseudomonas_weihenstephanensis,0,2.9631688963210705e-4,1.41758,0.028975492617519978,8.39572036982605e-4,1,0.02090738030524775,507,899.5
Pseudomonas_yamanorum,0,1.426588628762542e-4,0.64556,0.013199088576300299,1.7421441736191942e-4,5,0.10453690152623876,556,667.5
Vibrio_furnissii,0,2.4038461538461537e-7,0.00115,2.3506127703655506e-5,5.525333436906059e-10,1,0.02090738030524775,949,899.5
Stenotrophomonas_maltophilia,0,3.56814381270903e-6,0.0076,1.8384589403583703e-4,3.379892084469584e-8,3,0.06272214091574327,806,735.5
Stenotrophomonas_rhizophila,0,1.0131897993311036e-4,0.48027,0.00981696295092414,9.63719388114405e-5,2,0.0418147606104955,582,787
Proteobacteria_bacterium_CAG_139,0,0.10713083974042262,18.28737,0.5782809033043603,0.33438455802264605,1657,34.64352916579553,103,95
Brachyspira_pilosicoli,0,0.002174190008361204,6.31529,0.1307523942183748,0.01709599956606063,20,0.41814760610495505,338,517
Brachyspira_sp_CAG_700,0,0.029008694607023412,12.89411,0.3979493252333698,0.1583585984355273,138,2.8852184821241895,176,310
Treponema_berlinense,0,0.0110942495819398,9.54747,0.29613083086066483,0.08769188179759634,22,0.4599623667154506,237,504
Treponema_succinifaciens,0,0.007328407190635451,3.3831,0.11957891216188042,0.014298727727286218,53,1.108091156178131,258,407
Cloacibacillus_porcorum,0,0.0028188239376983107,1.45868,0.03967073427730542,0.0015737173648599245,179,3.7424210746393474,323,280.5
Fretibacterium_fastidiosum,0,5.035814729271564e-4,0.05042,0.0023957288585190278,5.739057215922989e-6,580,12.126280577043696,462,180
Jonquetella_anthropi,0,2.2888795986622075e-6,0.01095,2.2381921596089375e-4,5.0094615683828266e-8,1,0.02090738030524775,833,899.5
Pyramidobacter_piscolens,0,7.733382107023411e-4,0.95861,0.023875511725796765,5.700305227324073e-4,55,1.1499059167886265,423,401.5
Pyramidobacter_sp_C12_8,0,2.2583612040133778e-5,0.03322,8.404420208579022e-4,7.063325761338674e-7,12,0.2508885636629731,686,576
Synergistes_jonesii,0,4.096989966555184e-6,0.01775,3.6378825727821006e-4,1.3234071681987936e-7,2,0.0418147606104955,797,787
Acholeplasma_oculi,0,1.946070234113712e-6,0.00379,9.593921846707714e-5,9.204225073737401e-9,3,0.06272214091574327,845,735.5
Mycoplasma_bovis,0,2.9055183946488293e-7,0.00139,2.8411754354853176e-5,8.072209250242872e-10,1,0.02090738030524775,942,899.5
Mycoplasma_hominis,0,1.6747073578595318e-4,0.37056,0.008597727681429999,7.392005101157361e-5,4,0.083629521220991,544,695.5
Ureaplasma_parvum,0,6.135033444816053e-6,0.02299,4.7441625790421694e-4,2.2506863303554998e-7,4,0.083629521220991,765,695.5
Ureaplasma_urealyticum,0,5.744147157190635e-6,0.01744,3.8484539884548385e-4,1.481044836553803e-7,2,0.0418147606104955,774,787
Akkermansia_glycaniphila,0,0.005193436454849498,24.81771,0.5072767878966005,0.2573275513343383,2,0.0418147606104955,279,787
Akkermansia_muciniphila,0,1.493645333758476,68.409,4.308366869160765,18.559785313539116,2859,59.77420029270333,16,59
Candida_albicans,0,6.448578595317725e-6,0.03085,6.305774257893673e-4,3.976245105410833e-7,1,0.02090738030524775,762,899.5
Saccharomyces_cerevisiae,0,3.807646022455805e-4,0.43694,0.010350828567259029,1.071376527810867e-4,96,2.0071085093037846,485,344
Malassezia_restricta,0,1.8917224080267559e-6,0.00806,1.653634239795249e-4,2.734481644757769e-8,2,0.0418147606104955,851,787
Entamoeba_dispar,0,9.59113712374582e-5,0.08452,0.002736976645575885,7.490913678765376e-6,17,0.35542546518921175,584,538
Entamoeba_histolytica,0,1.2201086956521738e-5,0.01436,4.3575669382683266e-4,1.898811690872916e-7,7,0.14635166213673428,725,633.5
Blastocystis_sp_subtype_1,0,0.0127250308319398,1.6871,0.09212905242138994,0.008487294371616341,262,5.477733639974911,229,249
